"condition_idx","trial_idx","item_idx","rank_idx","group","rt","choice"
1,1140,1,2,1,0.44,1
1,1140,3,3,1,0.87,1
1,1141,2,1,0,0.45,1
1,1141,1,2,0,2.46,1
1,1141,3,3,0,2.53,1
1,1142,1,1,1,0.19,1
1,1142,3,2,1,0.75,-1
1,1142,2,3,1,0.96,1
1,1143,3,1,0,1.4,1
1,1143,2,2,0,1.71,1
1,1143,1,3,0,2.09,1
1,1144,1,1,0,0.44,-1
1,1144,2,2,0,0.55,1
1,1144,3,3,0,0.71,1
1,1145,2,1,0,0.14,1
1,1145,3,2,0,0.47,1
1,1145,1,3,0,1.49,-1
1,1146,3,1,0,0.43,-1
1,1146,1,2,0,1.38,-1
1,1146,2,3,0,1.43,-1
1,1147,3,1,0,0.69,1
1,1147,2,2,0,1.28,-1
1,1147,1,3,0,5.33,1
1,1148,3,1,0,0.37,1
1,1148,1,2,0,0.38,1
1,1148,2,3,0,1.36,1
1,1149,3,1,1,0.16,1
1,1149,1,2,1,0.94,1
1,1149,2,3,1,1.06,1
1,1150,2,1,0,0.18,-1
1,1150,3,2,0,0.57,1
1,1150,1,3,0,1.45,1
1,1151,3,1,0,0.15,1
1,1151,2,2,0,1.39,1
1,1151,1,3,0,1.53,-1
1,1152,3,1,0,0.27,-1
1,1152,1,2,0,0.42,-1
1,1152,2,3,0,0.5,-1
1,1153,1,1,0,0.4,-1
1,1153,2,2,0,0.88,1
1,1153,3,3,0,1.39,1
1,1154,3,1,1,0.39,1
1,1154,1,2,1,0.74,1
1,1154,2,3,1,1.88,1
1,1155,3,1,1,0.21,-1
1,1155,1,2,1,1.06,1
1,1155,2,3,1,3.04,1
1,1156,1,1,0,0.53,1
1,1156,2,2,0,0.74,1
1,1156,3,3,0,1.58,-1
1,1157,3,1,1,0.28,1
1,1157,1,2,1,0.42,1
1,1157,2,3,1,0.68,1
1,1158,1,1,1,0.15,-1
1,1158,3,2,1,0.28,1
1,1158,2,3,1,0.33,1
1,1159,1,1,0,0.77,-1
1,1159,2,2,0,0.83,1
1,1159,3,3,0,0.88,1
1,1160,1,1,1,0.15,1
1,1160,3,2,1,1.2,1
1,1160,2,3,1,2.08,1
1,1161,2,1,0,1.2,-1
1,1161,3,2,0,1.3,1
1,1161,1,3,0,2.35,-1
1,1162,3,1,1,0.2,1
1,1162,1,2,1,0.44,-1
1,1162,2,3,1,0.92,1
1,1163,1,1,0,0.54,-1
1,1163,3,2,0,0.62,1
1,1163,2,3,0,2.19,-1
1,1164,1,1,0,0.56,1
1,1164,2,2,0,0.73,1
1,1164,3,3,0,0.88,1
1,1165,2,1,1,0.32,1
1,1165,3,2,1,1.71,1
1,1165,1,3,1,2.25,1
1,1166,2,1,0,0.26,1
1,1166,1,2,0,0.39,1
1,1166,3,3,0,0.74,1
1,1167,3,1,0,1.33,-1
1,1167,2,2,0,1.62,1
1,1167,1,3,0,2.21,1
1,1168,3,1,1,0.23,1
1,1168,1,2,1,0.36,-1
1,1168,2,3,1,0.6,1
1,1169,1,1,0,0.43,1
1,1169,2,2,0,1.96,-1
1,1169,3,3,0,2.44,1
1,1170,1,1,1,0.24,-1
1,1170,2,2,1,0.25,1
1,1170,3,3,1,0.44,1
1,1171,3,1,0,0.21,1
1,1171,1,2,0,0.46,-1
1,1171,2,3,0,0.81,1
1,1172,3,1,1,0.29,1
1,1172,2,2,1,0.37,1
1,1172,1,3,1,3.54,1
1,1173,1,1,1,0.43,-1
1,1173,2,2,1,0.66,1
1,1173,3,3,1,0.82,1
1,1174,3,1,0,0.24,1
1,1174,2,2,0,1.68,1
1,1174,1,3,0,1.71,-1
1,1175,2,1,1,0.33,-1
1,1175,1,2,1,0.39,1
1,1175,3,3,1,0.68,1
1,1176,3,1,0,0.24,-1
1,1176,1,2,0,0.49,1
1,1176,2,3,0,1.37,1
1,1177,1,1,0,0.59,1
1,1177,2,2,0,0.84,1
1,1177,3,3,0,1.22,-1
1,1178,3,1,1,0.22,-1
1,1178,2,2,1,0.5,1
1,1178,1,3,1,0.65,1
1,1179,2,1,1,0.24,1
1,1179,1,2,1,0.5,1
1,1179,3,3,1,0.94,1
1,1180,2,1,0,1.07,1
1,1180,1,2,0,1.09,1
1,1180,3,3,0,1.52,1
1,1181,1,1,1,0.25,1
1,1181,3,2,1,0.29,1
1,1181,2,3,1,0.36,1
1,1182,3,1,1,0.21,1
1,1182,1,2,1,0.62,-1
1,1182,2,3,1,0.64,-1
1,1183,3,1,0,0.53,1
1,1183,2,2,0,0.62,1
1,1183,1,3,0,1.88,1
1,1184,3,1,1,0.7,1
1,1184,1,2,1,1.33,-1
1,1184,2,3,1,2.19,1
1,1185,1,1,1,0.39,1
1,1185,2,2,1,0.4,-1
1,1185,3,3,1,0.75,1
1,1186,2,1,0,0.21,1
1,1186,1,2,0,0.26,-1
1,1186,3,3,0,1.74,1
1,1187,3,1,0,0.5,1
1,1187,2,2,0,0.62,1
1,1187,1,3,0,1.81,1
1,1188,3,1,0,0.15,1
1,1188,2,2,0,0.36,-1
1,1188,1,3,0,0.73,-1
1,1189,3,1,1,0.29,1
1,1189,2,2,1,0.48,1
1,1189,1,3,1,1.55,1
1,1190,3,1,0,0.54,-1
1,1190,1,2,0,0.78,1
1,1190,2,3,0,0.95,1
1,1191,2,1,0,0.5,-1
1,1191,3,2,0,1.11,1
1,1191,1,3,0,1.27,1
1,1192,3,1,0,0.42,1
1,1192,2,2,0,1.82,-1
1,1192,1,3,0,2.61,-1
1,1193,1,1,1,0.38,1
1,1193,3,2,1,0.44,1
1,1193,2,3,1,2.17,1
1,1194,3,1,1,0.47,1
1,1194,1,2,1,0.94,1
1,1194,2,3,1,1.35,1
1,1195,2,1,0,0.37,1
1,1195,3,2,0,0.48,-1
1,1195,1,3,0,0.7,1
1,1196,3,1,0,0.21,1
1,1196,1,2,0,0.87,1
1,1196,2,3,0,1.12,1
1,1197,3,1,0,0.37,1
1,1197,1,2,0,0.48,1
1,1197,2,3,0,0.69,1
1,1198,1,1,1,0.32,1
1,1198,2,2,1,1.91,-1
1,1198,3,3,1,2.97,1
1,1199,3,1,1,0.14,1
1,1199,2,2,1,0.29,1
1,1199,1,3,1,0.62,1
1,1200,3,1,0,0.82,1
1,1200,2,2,0,1.12,1
1,1200,1,3,0,2.43,-1
1,1201,1,1,1,0.15,1
1,1201,3,2,1,0.18,-1
1,1201,2,3,1,0.43,1
1,1202,3,1,0,0.42,1
1,1202,2,2,0,1.5,1
1,1202,1,3,0,2.17,-1
1,1203,2,1,1,0.46,1
1,1203,1,2,1,0.47,-1
1,1203,3,3,1,1.97,1
1,1204,1,1,0,0.3,-1
1,1204,3,2,0,0.53,1
1,1204,2,3,0,2.02,1
1,1205,1,1,0,0.51,-1
1,1205,2,2,0,0.98,1
1,1205,3,3,0,2.95,1
1,1206,3,1,0,0.27,1
1,1206,2,2,0,1.01,1
1,1206,1,3,0,2.12,1
1,1207,2,1,1,0.25,1
1,1207,1,2,1,0.57,1
1,1207,3,3,1,0.64,1
1,1208,1,1,1,0.8,1
1,1208,3,2,1,0.84,1
1,1208,2,3,1,1.03,1
1,1209,3,1,0,1.5,1
1,1209,2,2,0,2.2,1
1,1209,1,3,0,3.17,1
1,1210,2,1,0,0.15,1
1,1210,3,2,0,0.45,1
1,1210,1,3,0,1.33,1
1,1211,1,1,0,0.67,1
1,1211,2,2,0,0.68,1
1,1211,3,3,0,1.48,1
1,1212,3,1,1,0.89,1
1,1212,1,2,1,0.96,1
1,1212,2,3,1,1.35,-1
1,1213,3,1,0,0.34,1
1,1213,1,2,0,0.57,1
1,1213,2,3,0,0.91,1
1,1214,2,1,0,0.61,-1
1,1214,3,2,0,0.73,1
1,1214,1,3,0,0.75,-1
1,1215,3,1,0,0.32,1
1,1215,1,2,0,0.6,1
1,1215,2,3,0,0.68,1
1,1216,2,1,0,0.31,1
1,1216,1,2,0,0.49,-1
1,1216,3,3,0,1.95,1
1,1217,3,1,0,0.88,1
1,1217,1,2,0,1.36,-1
1,1217,2,3,0,2.43,1
1,1218,2,1,1,0.44,1
1,1218,1,2,1,1.05,1
1,1218,3,3,1,1.22,1
1,1219,3,1,0,0.66,1
1,1219,2,2,0,1.73,1
1,1219,1,3,0,2.94,-1
1,1220,1,1,0,0.67,1
1,1220,2,2,0,1.35,-1
1,1220,3,3,0,1.37,1
1,1221,2,1,1,0.2,1
1,1221,1,2,1,0.49,1
1,1221,3,3,1,0.76,1
1,1222,1,1,0,0.88,-1
1,1222,3,2,0,0.92,-1
1,1222,2,3,0,1.02,1
1,1223,3,1,1,0.36,-1
1,1223,2,2,1,0.39,1
1,1223,1,3,1,0.98,1
1,1224,3,1,1,0.19,1
1,1224,1,2,1,0.22,-1
1,1224,2,3,1,0.41,-1
1,1225,2,1,1,0.4,1
1,1225,1,2,1,0.52,1
1,1225,3,3,1,0.74,1
1,1226,3,1,1,0.41,1
1,1226,1,2,1,0.45,1
1,1226,2,3,1,0.66,1
1,1227,1,1,0,0.74,1
1,1227,3,2,0,2.53,1
1,1227,2,3,0,3.49,1
1,1228,1,1,1,0.32,1
1,1228,3,2,1,0.95,1
1,1228,2,3,1,0.96,1
1,1229,3,1,1,0.35,1
1,1229,2,2,1,0.45,1
1,1229,1,3,1,1.89,1
1,1230,2,1,0,0.33,1
1,1230,3,2,0,0.55,1
1,1230,1,3,0,1.1,1
1,1231,1,1,0,0.53,-1
1,1231,2,2,0,0.73,1
1,1231,3,3,0,1,1
1,1232,2,1,1,0.28,1
1,1232,1,2,1,0.39,-1
1,1232,3,3,1,1,1
1,1233,1,1,0,0.22,-1
1,1233,3,2,0,0.32,1
1,1233,2,3,0,1.4,1
1,1234,2,1,1,0.3,1
1,1234,1,2,1,0.32,-1
1,1234,3,3,1,0.5,1
1,1235,1,1,0,0.18,-1
1,1235,3,2,0,0.38,1
1,1235,2,3,0,0.39,1
1,1236,2,1,1,0.71,1
1,1236,3,2,1,0.72,1
1,1236,1,3,1,0.98,-1
1,1237,3,1,0,0.3,-1
1,1237,2,2,0,0.78,1
1,1237,1,3,0,0.87,1
1,1238,1,1,0,0.24,1
1,1238,2,2,0,0.53,1
1,1238,3,3,0,2.38,1
1,1239,2,1,0,0.46,1
1,1239,3,2,0,1.41,1
1,1239,1,3,0,1.43,1
1,1240,1,1,1,0.12,1
1,1240,3,2,1,0.32,-1
1,1240,2,3,1,0.59,-1
1,1241,3,1,0,0.76,1
1,1241,1,2,0,0.98,1
1,1241,2,3,0,1.12,-1
1,1242,2,1,0,0.49,1
1,1242,3,2,0,0.93,1
1,1242,1,3,0,1.08,1
1,1243,3,1,0,0.38,1
1,1243,1,2,0,0.69,1
1,1243,2,3,0,1.76,1
1,1244,2,1,1,0.59,1
1,1244,3,2,1,0.78,1
1,1244,1,3,1,1.23,-1
1,1245,2,1,0,1.04,1
1,1245,1,2,0,1.55,1
1,1245,3,3,0,2.9,1
1,1246,1,1,1,0.19,1
1,1246,2,2,1,0.55,1
1,1246,3,3,1,1.1,-1
1,1247,2,1,1,0.42,1
1,1247,1,2,1,1.54,1
1,1247,3,3,1,1.9,1
1,1248,1,1,0,0.27,1
1,1248,3,2,0,0.54,1
1,1248,2,3,0,1.57,1
1,1249,2,1,0,0.58,1
1,1249,3,2,0,1.3,-1
1,1249,1,3,0,5.09,-1
1,1250,3,1,0,0.43,1
1,1250,1,2,0,0.64,1
1,1250,2,3,0,1.43,1
1,1251,2,1,1,0.3,1
1,1251,3,2,1,0.64,1
1,1251,1,3,1,0.67,-1
1,1252,3,1,0,0.25,1
1,1252,2,2,0,0.55,1
1,1252,1,3,0,2.22,-1
1,1253,1,1,0,0.32,1
1,1253,2,2,0,0.55,1
1,1253,3,3,0,1.15,1
1,1254,3,1,0,0.17,1
1,1254,1,2,0,0.72,1
1,1254,2,3,0,0.84,1
1,1255,3,1,0,0.39,1
1,1255,2,2,0,1.01,-1
1,1255,1,3,0,1.26,1
1,1256,2,1,1,0.18,1
1,1256,1,2,1,0.2,1
1,1256,3,3,1,0.38,1
1,1257,1,1,0,0.65,-1
1,1257,3,2,0,0.66,1
1,1257,2,3,0,1.6,1
1,1258,3,1,1,0.69,1
1,1258,2,2,1,1.02,1
1,1258,1,3,1,2.46,1
1,1259,3,1,1,0.32,1
1,1259,1,2,1,0.7,1
1,1259,2,3,1,0.95,1
1,1260,3,1,1,1.13,-1
1,1260,1,2,1,1.36,-1
1,1260,2,3,1,1.79,1
1,1261,2,1,0,0.26,1
1,1261,3,2,0,0.72,1
1,1261,1,3,0,1.12,1
1,1262,3,1,0,0.62,-1
1,1262,1,2,0,0.72,-1
1,1262,2,3,0,0.83,1
1,1263,2,1,0,0.57,1
1,1263,3,2,0,0.85,1
1,1263,1,3,0,2.12,1
1,1264,1,1,0,0.98,1
1,1264,3,2,0,1.66,1
1,1264,2,3,0,1.76,1
1,1265,1,1,1,0.37,1
1,1265,3,2,1,0.48,1
1,1265,2,3,1,0.62,1
1,1266,2,1,0,0.83,-1
1,1266,1,2,0,1.06,1
1,1266,3,3,0,1.16,1
1,1267,2,1,0,0.3,1
1,1267,3,2,0,0.71,-1
1,1267,1,3,0,0.95,-1
1,1268,1,1,1,0.69,1
1,1268,3,2,1,1.97,1
1,1268,2,3,1,1.99,1
1,1269,2,1,1,0.33,1
1,1269,3,2,1,0.43,1
1,1269,1,3,1,0.8,-1
1,1270,3,1,1,0.35,1
1,1270,1,2,1,0.43,1
1,1270,2,3,1,1.04,1
1,1271,3,1,1,0.33,1
1,1271,2,2,1,1.04,1
1,1271,1,3,1,1.37,1
1,1272,3,1,1,0.2,1
1,1272,1,2,1,0.59,1
1,1272,2,3,1,1.29,1
1,1273,1,1,0,0.38,-1
1,1273,3,2,0,0.52,-1
1,1273,2,3,0,0.92,-1
1,1274,2,1,1,1,1
1,1274,1,2,1,1.11,1
1,1274,3,3,1,1.17,1
1,1275,2,1,0,0.81,1
1,1275,3,2,0,0.91,1
1,1275,1,3,0,1.2,1
1,1276,2,1,1,0.32,1
1,1276,3,2,1,0.56,1
1,1276,1,3,1,0.7,-1
1,1277,3,1,1,0.16,1
1,1277,1,2,1,0.63,1
1,1277,2,3,1,1,1
1,1278,2,1,0,0.87,1
1,1278,3,2,0,0.93,1
1,1278,1,3,0,1.1,1
1,1279,3,1,0,0.34,1
1,1279,2,2,0,0.95,1
1,1279,1,3,0,1.53,-1
1,1280,2,1,0,0.45,1
1,1280,1,2,0,0.7,1
1,1280,3,3,0,1.42,1
1,1281,2,1,0,1.52,1
1,1281,3,2,0,2.25,1
1,1281,1,3,0,2.78,1
1,1282,3,1,1,0.35,1
1,1282,1,2,1,0.51,-1
1,1282,2,3,1,0.84,1
1,1283,3,1,1,1.29,1
1,1283,1,2,1,1.65,1
1,1283,2,3,1,2.65,1
1,1284,2,1,0,1.42,1
1,1284,1,2,0,1.62,-1
1,1284,3,3,0,1.97,1
1,1285,2,1,1,0.53,1
1,1285,1,2,1,1.34,1
1,1285,3,3,1,1.55,-1
1,1286,2,1,0,0.24,1
1,1286,3,2,0,0.31,1
1,1286,1,3,0,1.01,1
1,1287,3,1,1,0.27,1
1,1287,1,2,1,0.5,1
1,1287,2,3,1,0.71,1
1,1288,3,1,1,0.57,1
1,1288,2,2,1,0.61,1
1,1288,1,3,1,0.87,-1
1,1289,1,1,0,0.27,-1
1,1289,3,2,0,0.48,1
1,1289,2,3,0,0.85,1
1,1290,3,1,0,0.81,1
1,1290,2,2,0,1.12,-1
1,1290,1,3,0,1.4,-1
1,1291,2,1,0,0.59,1
1,1291,1,2,0,1.48,-1
1,1291,3,3,0,2.37,1
1,1292,1,1,0,0.63,-1
1,1292,3,2,0,0.66,-1
1,1292,2,3,0,0.82,1
1,1293,2,1,1,0.22,-1
1,1293,1,2,1,0.61,-1
1,1293,3,3,1,0.96,1
1,1294,2,1,0,0.74,-1
1,1294,3,2,0,0.83,1
1,1294,1,3,0,1.47,1
1,1295,3,1,0,0.57,1
1,1295,1,2,0,0.94,1
1,1295,2,3,0,2.35,-1
1,1296,1,1,0,0.14,-1
1,1296,2,2,0,0.57,1
1,1296,3,3,0,1.26,1
1,1297,3,1,0,0.75,1
1,1297,2,2,0,0.79,-1
1,1297,1,3,0,1.08,1
1,1298,1,1,1,0.35,1
1,1298,3,2,1,0.47,1
1,1298,2,3,1,1.06,1
1,1299,1,1,1,0.21,1
1,1299,3,2,1,0.59,1
1,1299,2,3,1,0.78,1
1,1300,1,1,0,0.5,1
1,1300,3,2,0,0.64,1
1,1300,2,3,0,1.2,-1
1,1301,3,1,1,0.22,1
1,1301,2,2,1,0.68,1
1,1301,1,3,1,2.47,1
1,1302,3,1,1,1.06,1
1,1302,1,2,1,1.99,-1
1,1302,2,3,1,3.37,1
1,1303,2,1,0,0.35,1
1,1303,1,2,0,0.77,1
1,1303,3,3,0,1.26,1
1,1304,3,1,0,0.75,1
1,1304,1,2,0,1.15,1
1,1304,2,3,0,1.91,1
1,1305,3,1,1,0.12,1
1,1305,1,2,1,0.81,1
1,1305,2,3,1,3.72,1
1,1306,3,1,1,0.27,1
1,1306,1,2,1,0.57,1
1,1306,2,3,1,0.85,1
1,1307,2,1,1,0.84,1
1,1307,3,2,1,0.86,1
1,1307,1,3,1,0.91,-1
1,1308,2,1,1,0.4,1
1,1308,3,2,1,0.88,1
1,1308,1,3,1,1.35,1
1,1309,2,1,1,0.43,1
1,1309,3,2,1,0.44,1
1,1309,1,3,1,0.45,-1
1,1310,1,1,0,0.58,-1
1,1310,2,2,0,0.75,1
1,1310,3,3,0,2.17,1
1,1311,3,1,1,0.26,1
1,1311,1,2,1,0.86,-1
1,1311,2,3,1,1.69,1
1,1312,3,1,0,0.39,1
1,1312,2,2,0,0.79,1
1,1312,1,3,0,1.41,1
1,1313,3,1,0,0.32,1
1,1313,2,2,0,0.52,1
1,1313,1,3,0,1.23,-1
1,1314,3,1,0,0.23,1
1,1314,2,2,0,0.33,-1
1,1314,1,3,0,1.52,-1
1,1315,1,1,0,0.29,-1
1,1315,3,2,0,0.48,1
1,1315,2,3,0,0.6,1
1,1316,3,1,1,0.35,1
1,1316,1,2,1,0.78,1
1,1316,2,3,1,0.9,1
1,1317,1,1,1,0.14,1
1,1317,2,2,1,0.57,-1
1,1317,3,3,1,0.76,1
1,1318,2,1,0,1.07,1
1,1318,3,2,0,1.81,1
1,1318,1,3,0,3.35,-1
1,1319,3,1,1,0.18,1
1,1319,2,2,1,1.29,1
1,1319,1,3,1,4.49,1
1,1320,3,1,1,0.47,1
1,1320,2,2,1,0.63,1
1,1320,1,3,1,1.19,1
1,1321,1,1,0,0.38,1
1,1321,2,2,0,0.53,1
1,1321,3,3,0,1.3,1
1,1322,3,1,0,0.42,1
1,1322,1,2,0,1.63,-1
1,1322,2,3,0,1.8,1
1,1323,3,1,1,0.27,1
1,1323,2,2,1,0.53,1
1,1323,1,3,1,0.73,-1
1,1324,2,1,0,0.76,1
1,1324,3,2,0,1.12,1
1,1324,1,3,0,1.6,1
1,1325,2,1,1,0.41,1
1,1325,1,2,1,0.54,1
1,1325,3,3,1,1.06,1
1,1326,3,1,1,0.14,1
1,1326,1,2,1,0.22,1
1,1326,2,3,1,1.92,1
1,1327,2,1,0,0.46,1
1,1327,3,2,0,1.12,1
1,1327,1,3,0,1.51,1
1,1328,3,1,0,0.18,1
1,1328,2,2,0,0.4,-1
1,1328,1,3,0,2.54,1
1,1329,1,1,1,0.22,-1
1,1329,3,2,1,0.89,1
1,1329,2,3,1,1.13,-1
1,1330,3,1,1,0.21,1
1,1330,2,2,1,1.57,1
1,1330,1,3,1,1.84,-1
1,1331,2,1,1,0.21,1
1,1331,3,2,1,0.53,1
1,1331,1,3,1,0.86,1
1,1332,3,1,1,0.42,1
1,1332,2,2,1,0.45,1
1,1332,1,3,1,0.58,1
1,1333,2,1,0,0.55,-1
1,1333,3,2,0,0.88,1
1,1333,1,3,0,2.2,1
1,1334,1,1,0,0.31,1
1,1334,3,2,0,0.49,-1
1,1334,2,3,0,0.74,-1
1,1335,3,1,1,0.81,1
1,1335,2,2,1,0.97,1
1,1335,1,3,1,2.96,1
1,1336,1,1,1,0.63,-1
1,1336,3,2,1,1.1,1
1,1336,2,3,1,1.81,1
1,1337,1,1,1,0.75,1
1,1337,3,2,1,1.13,1
1,1337,2,3,1,1.33,1
1,1338,2,1,0,0.2,-1
1,1338,3,2,0,0.22,1
1,1338,1,3,0,1.38,-1
1,1339,1,1,0,0.33,-1
1,1339,2,2,0,0.35,1
1,1339,3,3,0,1.01,1
1,1340,3,1,1,1.02,1
1,1340,2,2,1,1.4,1
1,1340,1,3,1,1.54,1
1,1341,2,1,0,0.18,1
1,1341,3,2,0,0.27,-1
1,1341,1,3,0,0.84,1
1,1342,1,1,1,0.7,1
1,1342,3,2,1,1.59,1
1,1342,2,3,1,2.79,1
1,1343,3,1,0,0.56,1
1,1343,2,2,0,1.04,-1
1,1343,1,3,0,1.78,1
1,1344,2,1,1,0.34,1
1,1344,3,2,1,0.44,1
1,1344,1,3,1,0.63,1
1,1345,2,1,0,0.18,1
1,1345,3,2,0,1.2,1
1,1345,1,3,0,2.38,1
1,1346,2,1,1,0.41,-1
1,1346,3,2,1,0.52,-1
1,1346,1,3,1,1.32,-1
1,1347,2,1,1,0.31,-1
1,1347,3,2,1,0.32,1
1,1347,1,3,1,0.56,1
1,1348,1,1,0,0.22,-1
1,1348,2,2,0,0.29,1
1,1348,3,3,0,0.3,1
1,1349,2,1,1,0.44,1
1,1349,1,2,1,0.89,1
1,1349,3,3,1,1.43,-1
1,1350,1,1,0,0.49,-1
1,1350,2,2,0,0.55,1
1,1350,3,3,0,1.47,1
1,1351,2,1,1,0.13,1
1,1351,3,2,1,0.19,1
1,1351,1,3,1,0.31,1
1,1352,3,1,0,0.34,1
1,1352,2,2,0,0.71,1
1,1352,1,3,0,2.03,1
1,1353,2,1,1,0.54,1
1,1353,3,2,1,0.73,1
1,1353,1,3,1,0.84,-1
1,1354,3,1,1,0.56,1
1,1354,2,2,1,0.84,1
1,1354,1,3,1,0.86,1
1,1355,3,1,1,0.28,1
1,1355,2,2,1,0.7,-1
1,1355,1,3,1,1.18,1
1,1356,2,1,0,0.27,1
1,1356,3,2,0,0.44,1
1,1356,1,3,0,0.69,1
1,1357,3,1,0,0.38,1
1,1357,2,2,0,0.9,1
1,1357,1,3,0,1.08,1
1,1358,2,1,0,0.31,1
1,1358,3,2,0,0.7,1
1,1358,1,3,0,2.33,1
1,1359,1,1,0,0.23,-1
1,1359,3,2,0,1.23,-1
1,1359,2,3,0,1.79,1
1,1360,3,1,1,0.88,1
1,1360,2,2,1,1.23,1
1,1360,1,3,1,1.68,1
1,1361,2,1,1,0.16,1
1,1361,3,2,1,0.2,1
1,1361,1,3,1,1.14,1
1,1362,3,1,0,0.36,1
1,1362,1,2,0,0.92,-1
1,1362,2,3,0,1.44,1
1,1363,1,1,0,0.21,1
1,1363,3,2,0,0.77,1
1,1363,2,3,0,1.29,1
1,1364,3,1,0,0.19,1
1,1364,1,2,0,0.27,1
1,1364,2,3,0,0.58,1
1,1365,2,1,0,0.41,-1
1,1365,3,2,0,1.16,1
1,1365,1,3,0,1.63,-1
1,1366,2,1,0,0.43,1
1,1366,1,2,0,1.68,-1
1,1366,3,3,0,2.45,1
1,1367,1,1,1,0.36,1
1,1367,3,2,1,1.03,1
1,1367,2,3,1,1.5,1
1,1368,1,1,0,1.24,1
1,1368,3,2,0,1.31,1
1,1368,2,3,0,1.99,1
1,1369,1,1,1,0.46,1
1,1369,3,2,1,0.96,1
1,1369,2,3,1,1.91,1
1,1370,1,1,1,0.46,1
1,1370,3,2,1,0.58,-1
1,1370,2,3,1,0.96,1
1,1371,1,1,0,0.41,1
1,1371,3,2,0,0.48,1
1,1371,2,3,0,0.98,1
1,1372,3,1,0,0.4,1
1,1372,2,2,0,0.8,1
1,1372,1,3,0,2.92,1
1,1373,3,1,0,0.22,1
1,1373,1,2,0,0.24,1
1,1373,2,3,0,1.38,1
1,1374,3,1,1,0.35,1
1,1374,1,2,1,0.54,1
1,1374,2,3,1,0.75,1
1,1375,1,1,0,1.16,1
1,1375,2,2,0,1.17,1
1,1375,3,3,0,1.62,-1
1,1376,3,1,1,0.29,-1
1,1376,2,2,1,0.6,1
1,1376,1,3,1,4.36,1
1,1377,2,1,1,0.32,1
1,1377,1,2,1,0.45,1
1,1377,3,3,1,0.71,1
1,1378,3,1,0,0.4,1
1,1378,2,2,0,0.66,1
1,1378,1,3,0,0.84,1
1,1379,3,1,1,0.69,1
1,1379,2,2,1,1.6,1
1,1379,1,3,1,3.03,1
1,1380,3,1,1,0.52,1
1,1380,1,2,1,0.91,1
1,1380,2,3,1,1.4,1
1,1381,2,1,1,0.64,1
1,1381,3,2,1,0.69,1
1,1381,1,3,1,1.76,1
1,1382,3,1,1,0.57,1
1,1382,1,2,1,0.8,1
1,1382,2,3,1,2,-1
1,1383,1,1,1,0.71,1
1,1383,3,2,1,1.22,-1
1,1383,2,3,1,1.32,1
1,1384,2,1,1,0.11,1
1,1384,3,2,1,0.14,1
1,1384,1,3,1,0.67,1
1,1385,2,1,1,0.16,1
1,1385,3,2,1,0.25,1
1,1385,1,3,1,0.86,-1
1,1386,3,1,0,0.37,1
1,1386,2,2,0,0.61,1
1,1386,1,3,0,0.86,-1
1,1387,2,1,1,0.25,1
1,1387,3,2,1,1.37,1
1,1387,1,3,1,3.67,1
1,1388,3,1,0,0.15,1
1,1388,1,2,0,1.41,-1
1,1388,2,3,0,3,-1
1,1389,3,1,1,0.31,1
1,1389,1,2,1,1.63,-1
1,1389,2,3,1,3.42,1
1,1390,3,1,0,0.13,1
1,1390,1,2,0,0.48,-1
1,1390,2,3,0,1.89,1
1,1391,2,1,1,0.64,-1
1,1391,1,2,1,1.03,1
1,1391,3,3,1,1.05,1
1,1392,2,1,0,0.38,1
1,1392,3,2,0,1.27,-1
1,1392,1,3,0,3.69,1
1,1393,1,1,1,0.37,1
1,1393,3,2,1,0.78,-1
1,1393,2,3,1,0.91,1
1,1394,2,1,0,1.66,1
1,1394,3,2,0,2.72,1
1,1394,1,3,0,2.82,-1
1,1395,3,1,1,0.46,1
1,1395,2,2,1,1.06,1
1,1395,1,3,1,1.41,1
1,1396,3,1,0,0.24,1
1,1396,2,2,0,0.79,1
1,1396,1,3,0,1.99,1
1,1397,2,1,0,0.27,1
1,1397,3,2,0,0.81,1
1,1397,1,3,0,1.01,1
1,1398,3,1,1,0.68,1
1,1398,2,2,1,0.77,1
1,1398,1,3,1,3.01,1
1,1399,3,1,1,0.48,1
1,1399,1,2,1,0.51,-1
1,1399,2,3,1,0.52,1
1,1400,1,1,0,0.58,-1
1,1400,2,2,0,1.33,1
1,1400,3,3,0,1.63,-1
1,1401,2,1,1,0.36,1
1,1401,1,2,1,2.57,1
1,1401,3,3,1,4.55,1
1,1402,1,1,1,0.14,-1
1,1402,2,2,1,0.25,1
1,1402,3,3,1,0.89,1
1,1403,2,1,1,0.47,1
1,1403,1,2,1,0.55,-1
1,1403,3,3,1,0.62,1
1,1404,3,1,1,0.76,1
1,1404,2,2,1,1.02,-1
1,1404,1,3,1,1.09,-1
1,1405,1,1,0,0.62,-1
1,1405,2,2,0,0.63,-1
1,1405,3,3,0,1.01,1
1,1406,1,1,1,0.15,-1
1,1406,3,2,1,0.32,1
1,1406,2,3,1,1.39,1
1,1407,2,1,0,0.88,-1
1,1407,1,2,0,1.31,-1
1,1407,3,3,0,2,1
1,1408,1,1,0,0.41,-1
1,1408,2,2,0,0.42,1
1,1408,3,3,0,2.41,1
1,1409,1,1,0,0.81,1
1,1409,3,2,0,0.82,1
1,1409,2,3,0,0.95,1
1,1410,3,1,0,0.21,1
1,1410,1,2,0,0.24,-1
